,profile_id,lat,lon,prediction
47274,4901243_297,43.648,-141.738,4
47275,4901248_294,42.271,-147.505,6
47276,4901249_305,47.395,-161.121,4
47277,4901253_297,40.066,-132.921,6
47278,4901433_258,30.188,174.897,0
47279,4901433_274,30.59,171.441,7
47280,4901435_260,43.449,-149.567,4
47281,4901489_244,16.659,-128.585,2
47282,4901493_238,20.691,160.993,5
47283,4901494_213,13.284,-106.692,2
47284,4901549_206,34.479,-161.444,0
47285,4901549_209,34.53,-161.015,0
47286,4901562_185,51.683,-174.658,4
47287,4901562_186,51.644,-174.942,4
47288,4901564_185,49.917,154.084,1
47289,4901571_169,4.269,-148.795,3
47290,4901584_152,-52.71292,-82.69851,4
47291,4901633_179,23.71117,-122.44809,2
47292,4901635_229,19.71218,-107.35702,2
47293,4901637_190,21.8459,-107.87304,2
47294,4901651_188,-6.216,-178.643,5
47295,4901734_190,50.79786682128906,-134.6928253173828,4
47296,4901737_207,41.36366271972656,145.03765869140625,1
47297,4901766_187,55.171939849853516,-137.60745239257812,4
47298,4901772_119,45.63875198364258,-133.42556762695312,6
47299,4901774_125,50.2496337890625,-141.3325958251953,4
47300,4901820_80,52.74551773071289,-139.70254516601562,4
47301,4901820_92,53.08693313598633,-139.65574645996094,4
47302,4902148_144,28.693,-161.792,2
47303,4902305_106,47.584,154.94,1
47304,4902310_75,56.774,-142.079,4
47305,4902310_79,57.834,-143.548,4
47306,4902313_96,41.495,-130.363,6
47307,4902314_122,45.091,-132.892,4
47308,4902315_102,12.91842,-102.37377,2
47309,4902317_90,11.84033,-97.9798,2
47310,4902320_82,39.08313,-126.61439,6
47311,4902332_57,17.69891,-121.31914,2
47312,4902360_141,29.964,175.53,7
47313,4902361_100,52.334,-144.908,4
47314,4902363_256,25.882,-162.242,2
47315,4902366_90,41.111,-162.265,6
47316,4902370_81,30.005,-176.758,0
47317,4902372_37,45.472,-172.98,4
47318,4902373_49,42.773,-170.172,4
47319,4902380_28,46.911,-149.107,4
47320,4902402_70,46.81157684326172,-126.56405639648438,4
47321,4902406_38,51.92564392089844,-133.16412353515625,4
47322,4902411_81,49.85283279418945,-133.0204620361328,4
47323,4902418_33,52.79130935668945,-139.66754150390625,4
47324,4902459_27,54.09054183959961,-156.47666931152344,4
47325,4902463_15,52.2030029296875,-166.74575805664062,4
47326,4902476_2,8.8143949508667,-87.31449890136719,2
47327,4902889_88,38.819,-164.903,6
47328,4902902_102,17.653,-112.502,2
47329,4902903_56,21.973,-110.025,0
47330,4902930_84,57.253,-178.101,4
47331,4902932_49,32.128,-136.29,0
47332,4902936_53,52.965,-155.335,4
47333,4902936_61,54.131,-155.694,4
47334,4902949_63,17.921,-154.438,3
47335,4902976_61,32.792,-151.608,0
47336,4902981_4,43.927,-142.659,6
47337,4903007_46,35.99744,-139.80335,6
47338,4903009_40,33.8535,-122.33313,6
47339,4903009_57,32.95941,-127.10574,6
47340,4903178_9,-2.406,-156.279,3
47341,4903186_16,8.974,-95.48,2
47342,4903210_4,48.455,175.409,4
47343,5901014_442,-9.463,-168.387,5
47344,5901015_449,8.289,-150.251,2
47345,5901389_406,4.803,163.528,3
47346,5901409_427,10.894,154.634,3
47347,5902154_347,13.919,151.51,3
47348,5902214_333,15.221,-127.495,2
47349,5902237_337,11.237,-169.463,2
47350,5902239_314,-8.802,179.838,5
47351,5902335_197,5.38795,131.45084,3
47352,5902371_139,-55.64941,-165.83425,4
47353,5902377_170,-36.21525,134.9044,0
47354,5902385_125,-48.12684,-129.24822,6
47355,5902386_154,-8.77907,-136.14074,3
47356,5902390_110,-40.93304,-169.79795,6
47357,5902393_116,-29.71443,-175.22482,7
47358,5902395_129,-27.75796,-170.49005,7
47359,5902395_136,-26.66022,-171.91881,7
47360,5902400_144,-31.80728,-149.01893,0
47361,5902403_140,-38.80587,-131.81441,6
47362,5902404_117,-32.2993,-126.79487,0
47363,5902406_141,-38.24839,-138.88255,6
47364,5902411_121,-37.79493,-139.702,6
47365,5902411_139,-39.61764,-138.73883,6
47366,5902412_146,-26.49955,-151.2004,7
47367,5902422_113,-13.28601,-146.65024,5
47368,5902425_107,-12.36965,-150.1124,5
47369,5902426_101,-17.55324,-154.1847,5
47370,5902453_105,-51.71743,138.76924,4
47371,5902457_89D,-11.37106,-171.20426,5
47372,5902469_84,-47.2813,155.923,6
47373,5902507_96,-45.23289,161.68865,6
47374,5902517_77,14.8654,146.40392,3
47375,5902518_109,9.00744,150.4026,2
47376,5902518_91,8.16399,149.53039,2
47377,5902521_68D,-38.72787,128.98129,6
47378,5903360_316,-23.451,159.729,7
47379,5903412_259,-16.646,-114.789,5
47380,5903416_275,-19.955,-148.685,5
47381,5903423_242,-12.725,177.745,5
47382,5903438_250,-15.536,-127.793,5
47383,5903444_286,-24.27,-142.8,7
47384,5903552_256,31.461,-170.314,2
47385,5903553_246,52.473,179.28,4
47386,5903563_272,9.702,-169.534,2
47387,5903568_244,-15.982,-177.917,5
47388,5903595_268,34.909,-141.836,6
47389,5903608_255,26.093,-143.72,2
47390,5903666_277,-53.135,-143.356,4
47391,5903792_259,-24.672,172.465,7
47392,5903823_247,-10.014,155.141,5
47393,5903872_250,10.259,-90.927,2
47394,5903905_240,-24.749,-126.236,5
47395,5903961_220,-46.314,-100.274,4
47396,5903968_204,-24.4,-124.809,5
47397,5904057_202,22.485,-166.889,3
47398,5904059_182,5.477,165.544,3
47399,5904117_189,-35.77,130.717,0
47400,5904154_256,-73.37011782295285,-145.35588225883293,1
47401,5904158_247,-73.1845902431323,-160.74569548876056,1
47402,5904180_188,-58.541,-145.052,1
47403,5904183_171,-69.529,-167.659,1
47404,5904187_204,-39.676,-173.676,6
47405,5904197_223,-55.10489,-83.84197,4
47406,5904198_244,-54.43992,-100.73137,4
47407,5904234_224,-67.412,-106.04500000000002,1
47408,5904234_230,-66.568,-108.493,1
47409,5904236_231,-41.128,-164.844,0
47410,5904258_200,-41.891,167.467,0
47411,5904266_201,-51.392,-155.11,6
47412,5904284_172,3.789,-170.713,3
47413,5904296_154,-1.524,151.5,3
47414,5904297_171,5.963,171.296,3
47415,5904331_256,-38.72997,-175.09656,0
47416,5904338_198,-31.38725,171.04452,0
47417,5904339_202,-19.55623,167.95005,7
47418,5904348_212,-8.88831,-171.84788,5
47419,5904353_193,-12.04975,168.26062,5
47420,5904358_238,-14.52538,158.22989,5
47421,5904361_196,-7.7858,168.47282,5
47422,5904361_212,-7.36068,171.18328,5
47423,5904365_240,-7.41997,162.00347,5
47424,5904374_203,-39.83418,164.25231,0
47425,5904394_211,-14.79612,149.29048,5
47426,5904398_169,-5.226,160.756,5
47427,5904404_146,-4.74,-174.784,5
47428,5904404_180,-2.716,178.655,3
47429,5904436_163,-45.811,128.521,6
47430,5904437_142,-51.351,-178.602,6
47431,5904458_317,44.486,-131.973,4
47432,5904462_338,14.456,-172.512,3
47433,5904481_180,-54.774,-160.218,4
47434,5904481_213,-56.189,-126.479,4
47435,5904485_259,20.114,160.946,5
47436,5904489_130,39.178,-152.499,6
47437,5904493_164,-60.191,-172.597,1
47438,5904499_239,-0.65234,-149.54886,3
47439,5904499_255,-1.04486,-141.4583,2
47440,5904500_238,0.45834,-135.13189,2
47441,5904505_272,7.42561,129.35355,2
47442,5904506_276,0.73566,179.87425,3
47443,5904511_226,3.24571,127.74737,3
47444,5904512_276,2.31067,150.63608,3
47445,5904515_234,0.30373,141.0587,3
47446,5904521_234,-0.83709,145.33094,5
47447,5904527_249,2.69,-154.70934,3
47448,5904532_191,-6.98294,153.5919,5
47449,5904535_196,-45.55662,-171.0126,6
47450,5904535_201,-49.76387,-173.29646,6
47451,5904558_158,1.443,-165.427,3
47452,5904596_187,-58.978,-169.922,1
47453,5904600_271,-6.592,-125.345,3
47454,5904600_302,-6.094,-126.84,3
47455,5904602_257,-6.347,-109.117,2
47456,5904609_118,-17.083,-177.915,5
47457,5904614_118,-37.071,-144.068,0
47458,5904624_111,-25.899,-177.277,7
47459,5904630_102,-23.573478260254234,-161.57482935789864,7
47460,5904633_115,-18.593,-140.534,5
47461,5904637_96,-22.116,-171.645,7
47462,5904640_126,-27.834,-139.488,7
47463,5904653_96,-43.758,-173.303,0
47464,5904653_98,-44.75,-174.378,0
47465,5904695_108,-56.47,-97.522,4
47466,5904696_145,3.29,167.111,3
47467,5904714_122,1.706,-165.157,3
47468,5904725_21,-4.408,-145.035,3
47469,5904725_34,-4.112,-135.729,2
47470,5904733_125,6.561,-156.462,2
47471,5904735_87,4.295,-134.042,2
47472,5904736_102,-3.99,156.632,3
47473,5904739_107,4.494,-146.906,3
47474,5904743_92,21.216,173.705,3
47475,5904743_96,21.812,173.171,5
47476,5904778_82,8.908,-139.135,2
47477,5904780_67,10.878,-119.833,2
47478,5904803_80,-51.234,-176.432,4
47479,5904814_66,-40.811,165.561,0
47480,5904842_55,-50.52,-92.779,4
47481,5904846_37,-40.995,141.486,0
47482,5904849_176,-6.543,-108.095,2
47483,5904850_184,-33.739,-114.272,0
47484,5904860_75,-71.18,-173.44,1
47485,5904861_82,5.578,178.861,3
47486,5904867_103,44.573,-164.777,4
47487,5904867_68,45.024,-164.465,4
47488,5904867_99,44.465,-164.554,4
47489,5904900_178,-50.331,-165.877,6
47490,5904911_132,13.695,143.607,3
47491,5904915_135,-47.665,171.241,6
47492,5904919_145,-51.651,-171.288,6
47493,5904929_149,-32.985,-155.282,0
47494,5904930_112,-29.294,-165.107,0
47495,5904934_166,20.88,165.364,5
47496,5904973_76,-6.573,-133.826,3
47497,5904991_122,16.513,173.086,3
47498,5904998_126,-53.894,149.775,4
47499,5905001_104,-61.191,141.206,1
47500,5905004_94,-55.337,151.574,1
47501,5905037_92,-38.4195,-176.1381,0
47502,5905041_118,-22.2297,165.5963,7
47503,5905049_75,7.768,155.496,2
47504,5905054_44,14.421,171.301,3
47505,5905057_121,24.946,-128.199,0
47506,5905057_93,23.354,-129.709,2
47507,5905058_97,22.741,-154.856,3
47508,5905067_100,13.339,-105.804,2
47509,5905080_61,-68.21772125754468,-99.51657960923887,1
47510,5905100_74,-65.177,162.772,1
47511,5905115_69,-32.356,-150.89,0
47512,5905162_57D,-44.65128,-166.22707,6
47513,5905164_45D,-40.23236,-152.95318,6
47514,5905172_72,-35.885,154.302,0
47515,5905173_83,-39.407,166.615,0
47516,5905186_68,-58.811,170.136,4
47517,5905186_86,-59.203,-179.712,4
47518,5905205_65,-25.045,174.7925,7
47519,5905221_231,15.738,133.301,5
47520,5905224_1,14.95,164.928,3
47521,5905225_35,5.85,154.438,3
47522,5905226_48,22.113,153.857,7
47523,5905231_26,21.641,171.79,5
47524,5905235_34D,-26.51227,-157.58716,7
47525,5905239_65,-32.17663,-141.85211,0
47526,5905240_80,-28.13455,-147.1285,0
47527,5905243_32,-30.95596,-123.99876,0
47528,5905243_71,-29.52064,-124.98537,0
47529,5905247_71,-38.6739,-158.34399,6
47530,5905249_67,-43.80246,-152.55896,6
47531,5905252_72,-44.05752,-146.50733,6
47532,5905254_62,-41.13486,-124.15519,6
47533,5905259_37,-20.97828,-130.07569,5
47534,5905262_28,-22.65577,-144.45642,7
47535,5905274_43,15.77046,-168.893,3
47536,5905281_55,49.07,-166.612,4
47537,5905283_82,53.938,173.374,4
47538,5905294_40,0.247,178.66,3
47539,5905298_26,-4.253,173.298,3
47540,5905298_28,-4.381,175.324,3
47541,5905298_67,-3.184,-178.816,3
47542,5905300_49,23.262,-122.453,2
47543,5905318_71,-49.923,-107.663,4
47544,5905342_30,-20.569,-140.118,5
47545,5905345_56,-22.141,-109.997,5
47546,5905359_70,7.264,-128.739,2
47547,5905371_48,-55.696,156.956,4
47548,5905373_32,-57.17,146.541,1
47549,5905373_40,-56.141,152.281,1
47550,5905386_50,-39.8571,126.4635,6
47551,5905389_47,-26.0568,-168.7771,7
47552,5905400_44,-36.0033,157.2697,0
47553,5905413_30,-29.243837,163.240524,7
47554,5905642_10,-30.799,171.262,7
47555,5905654_8,-16.79,-138.188,5
47556,5905656_6,-17.087,-162.05,5
47557,5905659_18,-24.128,-172.02,7
47558,5905659_5,-23.263,-169.608,7
47559,5905673_23,-2.618,-168.546,3
47560,5905676_28,-6.992,-160.996,3
47561,5905678_31,-54.22514,-159.78678,4
47562,5905679_36,-60.55086,-153.52215,1
47563,5905679_59,-58.64248,-142.82196,1
47564,5905680_19,-64.8,-170.7,1
47565,5905680_51,-59.07544,-150.19587,1
47566,5905682_20,-34.81181,-168.39528,0
47567,5905686_28,-18.03722,-143.60261,5
47568,5905696_2,-8.96992,-125.91699,3
47569,5905696_4,-8.93658,-125.78642,3
47570,5905698_25,-8.39117,-131.36069,3
47571,5905700_12,-9.05802,-135.25421,5
47572,5905707_15,-11.76162,-162.75876,5
47573,5905709_21,-11.74147,-165.52931,5
47574,5905721_3,-9.38729,166.06545,5
47575,5905722_42,-11.22402,165.7397,5
47576,5905731_28,29.772,-131.781,0
47577,5905736_38,11.258,-141.357,2
47578,5905759_147D,-28.33788,-169.6319,7
47579,5905762_27D,-30.72523,-165.58762,2
47580,5905764_39D,-22.32618,-169.20969,7
47581,5905765_29D,-17.96854,-166.85139,5
47582,5905780_21,-50.94881,176.54397,4
47583,5905781_27,-58.93382,177.61324,4
47584,5905783_22,-59.44106,-169.39255,1
47585,5905852_23,15.184,-157.325,3
47586,5905860_14,14.653,142.399,5
47587,5905964_12,-10.68,169.278,5
47588,5905971_24,0.709,-176.248,3
47589,5905972_47,-7.329,-151.995,5
47590,5905973_8,-3.101,-170.556,3
47591,5905979_60,22.855,-159.378,3
47592,5905990_70,51.711,-142.122,4
47593,5905990_77,51.804,-141.823,4
47594,5906015_9,19.613,-131.977,2
47595,5906017_2,24.851,-125.296,0
47596,5906022_13,10.825,-98.519,2
47597,5906039_35,24.174,-157.578,3
47598,5906095_6,11.264,-150.343,2
47599,5906100_2,9.592,-146.406,2
47600,5906102_2,-2.918,-134.191,2
47601,6901503_181,-12.605,-89.17599999999999,0
47602,6901669_131,-26.123,171.818,7
47603,6901680_129,-23.247,-159.585,7
47604,6902673_182,-7.613,-89.11900000000003,2
47605,6902673_215,-6.88,-92.95299999999997,2
47606,6902701_200,-20.899663333333333,-147.731655,5
47607,6902856_38,-9.68273,-141.44891166666667,5
47608,6902858_10,-8.712143333333334,-140.48921333333334,5
47609,6902906_61,-9.45028,-137.79863833333334,5
47610,6902908_75,-9.252658333333333,-141.02137666666667,5
47611,6902908_99,-9.670688333333333,-139.446415,5
47612,6902926_19,-7.8225283333333335,-142.29678,5
47613,6903211_89,-57.71185833333333,-158.827855,1
47614,6903213_79,-59.33914333333333,-156.87099333333333,1
47615,6903223_78,-50.9790424,-169.7714766,4
47616,6903231_24,-63.21921,178.21392666666668,1
47617,6903251_11,-62.804293333333334,-176.09662666666668,1
47618,7900208_140,-66.1,-141.1,1
47619,7900297_149,-63.67876,-142.41667,1
47620,7900304_147,-50.70346,-95.32348,4
47621,7900391_207,-63.16,-125.47399999999999,1
47622,7900395_192,-57.449,158.337,1
47623,7900619_84,-58.837,-147.455,1
47624,7900621_84,-59.312,173.709,4
47625,7900623_100,-63.52,157.89,1
47626,7900626_35,-65.955,177.832,1
47627,7900628_22,-66.6,-164.987,1
47628,7900636_2D,-64.2905926,139.9764953,1
47629,7900668_120,-57.49714,-117.93356,1
47630,7900669_116,-62.33994,-133.87343,1
47631,7900672_105,-59.32098,-135.27546,1
47632,7900680_57,-56.80991,-151.85478,1
47633,1900978_339,-52.089,-113.945,4
47634,1900979_359,-41.236,142.401,6
47635,1901145_333,-45.822,147.6,0
47636,1901157_300,-53.539,-138.631,4
47637,1901726_156,-46.14052,-78.644,4
47638,1902199_31,-4.117,-140.889,3
47639,2901345_246,-40.014,132.416,6
47640,2901348_260,-61.505,-115.214,1
47641,2901524_186,18.071,139.193,5
47642,2901524_194,19.271,137.665,5
47643,2901759_85,39.072,138.091,4
47644,2901762_50,22.036,137.458,7
47645,2902524_154,22.5388,144.5637,5
47646,2902525_200,28.2442,147.2261,7
47647,2902534_158,22.5225,166.2371,7
47648,2902604_187,25.871,174.331,7
47649,2902704_51,16.994,128.856,5
47650,2902704_59,16.317,127.532,5
47651,2902707_63,7.122,128.664,2
47652,2902708_155,16.399,128.793,5
47653,2902719_99,20.41,139.04,5
47654,2902720_106,21.357,131.499,5
47655,2902720_66,21.519,129.894,7
47656,2902721_111,18.824,129.054,5
47657,2902724_141,14.406,133.859,5
47658,2902725_39,17.706,132.7,5
47659,2902728_145,15.628,132.765,5
47660,2902741_20,-57.291,174.369,4
47661,2902741_32,-56.649,176.399,4
47662,2902746_12,20.488,144.162,5
47663,2902760_13,19.728,135.396,5
47664,2902761_16,19.047,132.51,5
47665,2902981_167,43.386,156.947,4
47666,2902987_154,26.023,134.886,7
47667,2902988_175,31.689,146.289,7
47668,2902994_124,25.47,150.169,7
47669,2902994_83,26.285,152.987,7
47670,2902997_122,41.657,155.649,4
47671,2903200_112,36.297,165.007,0
47672,2903203_66,32.403,164.527,7
47673,2903204_49,22.095,158.863,5
47674,2903206_347,37.622,-170.412,0
47675,2903207_103,42.232,171.77,4
47676,2903214_59,32.619,152.281,7
47677,2903218_27,34.191,146.824,7
47678,2903219_100,33.996,155.667,7
47679,2903220_60,38.243,150.0,6
47680,2903221_66,31.72,134.464,7
47681,2903224_10,28.862,139.304,7
47682,2903224_14,29.353,139.503,7
47683,2903326_47,24.495,136.075,7
47684,2903328_35,30.242,166.044,7
47685,2903333_51,24.578,144.318,7
47686,2903336_46,33.314,135.897,0
47687,2903338_29,27.822,136.915,7
47688,2903346_9,29.358,151.489,7
47689,2903354_39,47.433,158.653,4
47690,2903355_17,34.782,168.692,7
47691,2903358_2,28.892,159.899,7
47692,2903358_8,28.521,159.586,7
47693,2903359_12,7.242,139.492,3
47694,2903359_20,5.943,134.996,2
47695,2903363_9,39.144,147.762,6
47696,2903368_27,36.189,154.441,0
47697,2903373_13,40.194,143.052,4
47698,2903377_8,27.518,135.155,7
47699,2903418_10,29.05822,176.115,7
47700,3900497_440,-10.269,-157.698,5
47701,3900614_399,-8.096,169.103,5
47702,3900739_330,5.66,-110.097,2
47703,3901048_165,-17.81448,-86.76192,0
47704,3901126_244,-42.62408,-103.76775,6
47705,3901153_213,0.263,-115.556,2
47706,3901183_179,-11.238,-91.67,2
47707,3901183_198,-11.74,-93.399,0
47708,3901184_160,-7.118,-89.203,0
47709,3901193_162,-5.652,-93.71,0
47710,3901199_109,-19.551,-116.299,5
47711,3901214_127,-53.69412,-80.35749,4
47712,3901217_145,-45.66428,-81.45903,6
47713,3901231_111,-4.09023,-81.53523,0
47714,3901233_103,-1.7413,-87.37204,0
47715,3901252_80,-21.62438,-102.55493,5
47716,3901254_117,3.332,-110.539,2
47717,3901255_69,-33.344,-82.108,6
47718,3901256_57,-34.742,-74.664,6
47719,3901259_93,-19.266,-70.779,0
47720,3901261_166,0.44692,-85.85914,0
47721,3901262_192,-2.26084,-87.95296,0
47722,3901263_220,2.87569,-84.73243,0
47723,3901271_73,-22.19021,-78.1191,0
47724,3901273_55,-32.64777,-116.45946,0
47725,3901276_64,-30.44835,-107.04384,2
47726,3901278_55,-32.983,-77.774,6
47727,3901280_68,-37.951,-74.092,6
47728,3901285_92,-22.517,-73.849,0
47729,3901288_58,-46.723,-78.582,4
47730,3901289_95,-19.534,-106.49,5
47731,3901290_65,-21.893,-106.281,5
47732,3901292_87,-31.45,-103.186,0
47733,3901294_100,-42.587,-96.921,6
47734,3901297_55,-56.457,-85.645,4
47735,3901299_34,1.835,-135.343,2
47736,3901302_27,4.992,-94.89,2
47737,3901481_24,-39.89657,-78.04973,6
47738,3901484_53,-30.35366,-80.12564,0
47739,3901531_135,13.506503333333333,-112.983525,2
47740,3901788_54,-27.11033,-85.26538,0
47741,3901789_30,-25.08397,-91.32495,0
47742,3901793_54,-21.15883,-107.38998,5
47743,3901794_51,-23.11578,-110.36751,5
47744,3901797_8,-12.51887,-119.69949,5
47745,3901798_28,-13.06007,-118.95507,3
47746,3901802_16,-8.02156,-110.2945,2
47747,3901803_4,-9.07173,-118.1922,3
47748,3901808_151,-11.0323,-79.79569,0
47749,3901813_103,-17.39916,-77.31906,0
47750,3901816_73,-9.68496,-106.37352,2
47751,3901837_50,-29.59529,-79.7329,0
47752,3901899_74,-40.864333333333335,140.51859,6
47753,3901904_97,-61.01007666666667,-161.739915,1
47754,3902139_52,-27.56891,-76.70898,0
47755,3902142_187,-20.28803,-82.78618,0
47756,3902142_211,-20.37672,-82.26161,0
47757,4901052_330,12.811,175.435,2
47758,4901185_224,52.716556549072266,-140.619873046875,4
47759,4901240_337,16.5,-133.431,2
47760,4901241_324,23.172,-136.965,3
47761,4901251_294,36.514,-161.609,0
47762,4901263_296,50.026,-175.117,4
47763,4901409_257,35.048,-156.134,0
47764,4901432_259,27.911,-160.605,0
47765,4901439_257,32.337,-170.363,0
47766,4901440_251,48.912,-137.841,4
47767,4901494_235,13.091,-108.376,2
47768,4901553_140,0.132,-107.105,2
47769,4901554_196,21.269,-120.518,2
47770,4901558_226,43.111,-136.883,6
47771,4901562_199,51.156,-177.434,4
47772,4901648_166,8.088,142.962,3
47773,4901659_154,27.485,-156.152,2
47774,4901661_182,28.298,139.885,7
47775,4901769_157,57.811012268066406,-146.23770141601562,4
47776,4901774_131,50.217628479003906,-141.77273559570312,4
47777,4901792_106,-53.018402099609375,-161.84722900390625,4
47778,4901820_86,53.14795684814453,-139.6496124267578,4
47779,4901823_100,49.37940216064453,-136.79891967773438,4
47780,4902079_137,16.641,-149.755,2
47781,4902137_212,30.966,179.165,7
47782,4902141_218,31.887,-133.879,0
47783,4902149_142,30.802,-145.862,0
47784,4902253_245,43.618,-141.513,6
47785,4902307_108,51.841,-164.436,4
47786,4902310_115,59.034,-146.606,4
47787,4902310_94,57.061,-145.18,4
47788,4902316_94,12.1809,-107.18002,2
47789,4902330_87,30.85059,-132.3882,0
47790,4902332_35,17.92874,-120.55119,2
47791,4902363_317,25.563,-162.134,3
47792,4902364_76,37.254,-178.672,6
47793,4902365_114,46.456,-166.371,4
47794,4902372_58,45.937,-170.272,4
47795,4902374_65,43.643,-168.598,4
47796,4902380_5,46.394,-151.487,4
47797,4902401_62,49.7340087890625,-142.5458526611328,4
47798,4902402_86,49.4773063659668,-127.85238647460938,4
47799,4902411_84,50.47086715698242,-132.6039276123047,4
47800,4902414_46,51.35615921020508,-132.25389099121094,4
47801,4902434_40,49.0991096496582,-132.04847717285156,4
47802,4902444_20,49.08796691894531,-128.23460388183594,4
47803,4902461_9,53.48911666870117,-146.04611206054688,4
47804,4902463_16,52.169063568115234,-167.1456298828125,4
47805,4902898_83,-11.124,-100.777,2
47806,4902902_79,20.63,-111.02,0
47807,4902903_59,22.964,-108.581,0
47808,4902905_98,19.257,-108.271,2
47809,4902907_56,-0.357,-145.701,3
47810,4902932_67,31.514,-137.857,0
47811,4902999_36,2.652,-107.928,2
47812,4903013_13,29.45785,-128.17092,0
47813,4903021_12,30.43963,-168.80024,2
47814,4903033_25,43.453,-147.726,4
47815,4903171_27,50.326,-150.06,4
47816,4903173_2,22.13,-151.961,3
47817,4903174_30,22.743,-148.213,3
47818,4903176_11,-0.97,-151.807,3
47819,4903178_26,-3.353,-166.802,3
47820,4903182_32,26.079,-115.615,0
47821,4903183_20,22.983,-114.865,0
47822,4903188_13,12.531,-103.209,2
47823,4903200_15,12.831,-104.785,2
47824,4903205_7,50.632,-174.525,4
47825,5901011_463,8.938,-125.946,2
47826,5901015_447,8.193,-150.993,2
47827,5901119_445,-16.11,-165.726,5
47828,5901299_410,17.786,-143.074,3
47829,5901388_438,15.769,163.25,5
47830,5901391_436,-11.997,-171.457,5
47831,5901812_367,-8.424,177.089,5
47832,5901814_357,10.416,-177.52,2
47833,5902084_346,-18.807,152.585,7
47834,5902084_352,-20.479,153.429,7
47835,5902213_332,10.94,-130.525,0
47836,5902214_328,14.559,-126.16,2
47837,5902231_342,5.582,161.597,3
47838,5902240_313,-9.606,-171.846,5
47839,5902243_335,22.761,-166.021,5
47840,5902245_325,-7.596,173.415,5
47841,5902245_345,-6.064,171.952,5
47842,5902334_198,-45.59592,-126.09656,6
47843,5902334_225,-44.91877,-130.3455,6
47844,5902335_171,6.31541,127.76143,2
47845,5902363_174,-58.60335,177.32279,4
47846,5902372_139,-38.50876,134.72461,6
47847,5902381_217,-49.4206,-146.89439,4
47848,5902390_143,-45.59807,-167.14259,6
47849,5902394_106,-30.55688,-176.50373,0
47850,5902400_125,-34.66133,-149.98638,0
47851,5902408_103,-32.22923,-126.75707,0
47852,5902410_123,-29.66395,-128.66656,7
47853,5902410_142,-29.96997,-127.13303,0
47854,5902415_144,-22.93177,-149.94271,7
47855,5902416_110,-22.78184,-149.50927,7
47856,5902418_134,-16.0592,-125.08891,5
47857,5902428_123,-24.06263,-170.69885,7
47858,5902428_125,-24.07626,-171.28343,7
47859,5902432_129,-31.56846,-179.76122,7
47860,5902433_106,-23.3709,-179.91464,7
47861,5902433_138,-21.76893,174.90308,7
47862,5902437_108,-33.89162,-179.76668,0
47863,5902444_144D,-31.20978,-166.25015,0
47864,5902445_81D,-32.29215,-169.27479,0
47865,5902453_107,-51.2969,141.85275,4
47866,5902465_81,-46.81321,-140.39313,6
47867,5902467_98,-35.36489,170.16631,0
47868,5902481_75,-34.52648,126.69935,0
47869,5902481_85,-36.53167,126.51464,0
47870,5902495_106,-50.63833,149.6827,6
47871,5902506_90,-46.50731,139.59034,6
47872,5902507_99,-44.71796,161.23118,6
47873,5903298_290,-42.012,-83.351,4
47874,5903361_283,-22.193,-153.774,7
47875,5903366_274,-32.705,-110.413,0
47876,5903371_272,-25.912,-93.858,0
47877,5903410_247,-18.002,-102.645,3
47878,5903416_257,-18.813,-148.862,5
47879,5903418_260,-13.413,-155.841,5
47880,5903444_252,-24.761,-136.466,7
47881,5903555_249,31.676,-164.749,0
47882,5903555_258,31.292,-165.413,2
47883,5903566_249,35.654,-133.388,0
47884,5903566_277,32.418,-137.254,0
47885,5903578_289,-18.604,171.525,5
47886,5903583_254,-18.271,176.596,5
47887,5903599_241,28.39,-138.199,0
47888,5903600_267,36.623,-135.485,6
47889,5903602_268,32.173,-138.939,0
47890,5903604_266,31.535,-144.696,0
47891,5903646_281,-51.119,-97.62099999999998,4
47892,5903657_298,-40.117,156.761,0
47893,5903662_277,-47.537,-135.942,6
47894,5903662_304,-48.51,-137.749,6
47895,5903676_267,-31.514,154.187,7
47896,5903701_258,-12.907,178.135,5
47897,5903830_254,29.065,-162.264,2
47898,5903874_225,-1.055,148.07,5
47899,5903898_217,-41.478,-129.188,6
47900,5903902_214,-45.693,-105.905,6
47901,5903902_217,-45.485,-103.671,6
47902,5903905_233,-25.5,-125.767,5
47903,5903930_254,-43.343,-117.43700000000001,6
47904,5903931_252,-59.236,-118.62,1
47905,5903943_233,-40.853,137.583,6
47906,5903958_222,-44.861,-108.013,6
47907,5904044_242,-2.387,-121.804,2
47908,5904048_209,1.122,167.864,3
47909,5904057_172,22.52,-166.914,3
47910,5904059_157,6.018,174.718,3
47911,5904109_198,-38.874,160.316,0
47912,5904117_186,-35.249,131.73,0
47913,5904129_202,-42.762,-163.842,6
47914,5904180_193,-59.655,-143.708,1
47915,5904187_191,-38.539,-170.371,6
47916,5904230_227,-65.966,-137.575,1
47917,5904235_238,-57.273,-106.678,4
47918,5904262_188,-39.385,167.131,0
47919,5904269_206,8.423,176.889,2
47920,5904277_175,-0.868,-132.251,2
47921,5904279_160,3.813,165.23,3
47922,5904286_160,1.82,-173.288,3
47923,5904286_176,1.553,-165.1,3
47924,5904290_168,8.266,162.382,2
47925,5904297_141,2.081,177.339,3
47926,5904331_229,-36.97692,-174.12337,0
47927,5904339_241,-18.9037,157.43839,7
